Material_Name,Source_File,LABORATORY,TEST IDENT,OPERATOR,MATERIAL,ORIENTATION,HEAT FLUX,SURF AREA,C FACTOR,SPEC HOLDER DIFF,SPECIMEN MASS,SCAN TIME,O2 DELAY TIME,CO DELAY TIME,CO2 DELAY TIME,FLOW FACTOR,SCAN COUNT,TIME TO IGN,END OF TEST SCAN,END OF TEST TIME,TEST STATUS,PRE TEST CMT,POST TEST CMT,,POST TEST CMT
Gypsum_Wallboard,Gypsum_Wallboard_Cone_HF75Scalar_220511_R3.csv,FSRI,Standard_Gypsum_75_3,Dow,Standard Gypsum,Horizontal,75,0.009999999776,0.04185835272,-566,78.08999634,0.25,11,11,8,1,650,3.75,170,42.5,1,Dimensions: 100.41 x 102.65 x 12.72 mm,"When the shutter was removed, ignition occurred almost instantaneously along the side of the sample and there was some flame spread across the surface of the sample until the rest of the sample ignited. After the flame self-extinguished, the gypsum paper shriveled and curled and had an orange glow, however the test was ended because there was no longer ignition.",,
HDPE,HDPE_Cone_HF25Scalar_220131_R1.csv,FSRI,HDPE_HF25_1,Dow,HFPE,Horizontal,25,0.009999999776,0.04156731069,-60.30999756,30.89999962,0.25,11,11,8,1,1960,190.5,1480,370,1,Dimensions: 100.25 x 100.1 x 3.18 mm,"Sample warped prior to ignition. Some of the sample dripped from the foil pan onto the insulation below, and continued to burn.",,
HDPE,HDPE_Cone_HF25Scalar_220131_R2.csv,FSRI,HDPE_HF25_2,Dow,HDPE,Horizontal,25,0.009999999776,0.04156731069,-55.23001099,30.79999924,0.25,11,11,8,1,1781,191.75,1301,325.25,1,Dimensions: 99.95 x 100.8 x 3.01 mm,"Significant dripping of sample, see test picture",,
HDPE,HDPE_Cone_HF25Scalar_220218_R3.csv,FSRI,HDPE_HF25_3,Dow,HDPE,Horizontal,25,0.009999999776,0.03856921941,306.25,31.89999962,0.25,11,11,8,1,2406,175.75,1926,481.5,1,Dimensions: 101.54 x 101.26 x 3.05 mm,"Sample warped prior to ignition and contacted the spark ignitor, causing spike in mass data. Close proximity to spark ignitor likely shortened time to ignition. After ignition some sample spilled out of foil pan and continued burning from lower drip tray. See test picture. ",,
HDPE,HDPE_Cone_HF25Scalar_220218_R4.csv,FSRI,HDPE_HF25_4,Dow,HDPE,Horizontal,25,0.009999999776,0.03856921941,305.8800049,31.89999962,0.25,11,11,8,1,2051,150.25,1571,392.75,1,Dimensions: 101.53 x 101.47 x 3.04 mm,"Sample warped prior to ignition and contacted the spark ignitor, causing spike in mass data. Close proximity to spark ignitor likely shortened time to ignition. See test picture. ",,
HDPE,HDPE_Cone_HF25Scalar_220224_R5.csv,FSRI,HDPE_HF25_5,Dow,HDPE,Horizontal,25,0.009999999776,0.03856921941,305.4899902,31.89999962,0.25,11,11,8,1,2525,197,2045,511.25,1,Dimensions: 101.60 x 101.52 x 3.10 mm; 60 mm spacing,"Sample warped and shriveled prior to ignition, then melted into a pool fire after ignition. No dripping from foil pan.",,
HDPE,HDPE_Cone_HF25Scalar_220224_R6.csv,FSRI,HDPE_HF25_6,Dow,HDPE,Horizontal,25,0.009999999776,0.03856921941,306,32.09999847,0.25,11,11,8,1,2658,191,2178,544.5,1,Dimensions: 101.99 x 101.32 x 3.11 mm; 60 mm spacing,"Sample warped and shriveled prior to ignition, then melted into a pool fire after ignition. No dripping from foil pan.",,
HDPE,HDPE_Cone_HF50Scalar_220131_R1.csv,FSRI,HDPE_HF50_1,Dow,HDPE,Horizontal,50,0.009999999776,0.04156731069,-55.25,31,0.25,11,11,8,1,1148,54.5,668,167,1,Dimensions: 100.01 x 99.89 x 3.00 mm,"Sample warped and shriveled prior to ignition, then melted into a pool fire after ignition. Minor dripping from foil pan. Manually adjusted foil pan during test to minimize dripping, causing a spike in mass time history data. ",,
HDPE,HDPE_Cone_HF50Scalar_220131_R3.csv,FSRI,HDPE_HF50_3,Dow,HDPE,Horizontal,50,0.009999999776,0.04156731069,333.1500244,30.89999962,0.25,11,11,8,1,1280,52.75,800,200,1,Dimensions: 100.22 x 99.87 x 3.06 mm,Manually adjusted foil pan prior to ignition which caused spikes in mass time history data.,,
HDPE,HDPE_Cone_HF50Scalar_220218_R2.csv,FSRI,HDPE_HF50_2,Dow,HDPE,Horizontal,50,0.009999999776,0.03856921941,306.5599976,32,0.25,11,11,8,1,1563,55.75,1083,270.75,1,Dimensions: 101.49 x 101.34 x 2.97 mm; 60 mm spacing,Sample warped prior to ignition. Sample dripped from foil pan after ignition and continued burning from lower drip tray. See test pictures.,,
HDPE,HDPE_Cone_HF50Scalar_220218_R4.csv,FSRI,HDPE_HF50_4,Dow,HDPE,Horizontal,50,0.009999999776,0.03856921941,305.5999756,31.96999931,0.25,11,11,8,1,1287,59.25,807,201.75,1,Dimensions: 101.52 x 101.59 x 2.97 mm; 60 mm spacing,"Some sample dripped from foil pan during test, and continued burning from lower drip tray. Less so than in previous replicates.",,
HDPE,HDPE_Cone_HF75Scalar_220201_R1.csv,FSRI,HDPE_HF75_1,Dow,HDPE,Horizontal,75,0.009999999776,0.04156731069,333.8400269,31,0.25,11,11,8,1,1001,29.25,521,130.25,1,Dimensions: 100.15 x 100.21 x 3.06 mm,,,
HDPE,HDPE_Cone_HF75Scalar_220201_R2.csv,FSRI,HDPE_HF75_2,Dow,HDPE,Horizontal,75,0.009999999776,0.04156731069,332.710022,31,0.25,11,11,8,1,1008,29.75,528,132,1,Dimensions: 100.15 x 100.21 x 3.06 mm,During the test flames extended beyond and below the foil pan as vapors spilled from the foil pan. See test picture.,,
HDPE,HDPE_Cone_HF75Scalar_220201_R3.csv,FSRI,HDPE_HF75_3,Dow,HDPE,Horizontal,75,0.009999999776,0.04156731069,333.6500244,30.89999962,0.25,11,11,8,1,1000,28.5,520,130,1,Dimensions: 100.11 x 100.05 x 3.03 mm,,,
HIPS,HIPS_Cone_HF25Scalar_220218_R1.csv,FSRI,PlasticB_HF25_1,Dow,Plastic B,Horizontal,25,0.009999999776,0.03856921941,302.9500122,31.39999962,0.25,11,11,8,1,1816,136.25,1336,334,1,Dimensions: 100.0 x 99.6 x 2.91 mm,,,
HIPS,HIPS_Cone_HF25Scalar_220218_R2.csv,FSRI,PlasticB_HF25_2,Dow,Plastic B,Horizontal,25,0.009999999776,0.03856921941,299.8699951,31.70000076,0.25,11,11,8,1,1636,141.25,1156,289,1,Dimensions: 99.91 x 99.91 x 2.92 mm,,,
HIPS,HIPS_Cone_HF25Scalar_220218_R3.csv,FSRI,PlasticB_HF25_3,Dow,Plastic B,Horizontal,25,0.009999999776,0.03856921941,299.1699829,31.70000076,0.25,11,11,8,1,1733,151.25,1253,313.25,1,Dimensions: 99.96 x 100.06 x 2.94 mm,Sample slightly expanded prior to ignition and touched the spark ignitor causing a spike in mass data. Did not appear to affect time to ignition.,,
HIPS,HIPS_Cone_HF50Scalar_220218_R1.csv,FSRI,PlasticB_HF50_1,Dow,Plastic B,Horizontal,50,0.009999999776,0.03856921941,299.8599854,31.5,0.25,11,11,8,1,1110,36.75,630,157.5,1,Dimensions: 99.80 x 100.12 x 2.93 mm,,,
HIPS,HIPS_Cone_HF50Scalar_220218_R2.csv,FSRI,PlasticB_HF50_2,Dow,Plastic B,Horizontal,50,0.009999999776,0.03856921941,299.210022,31.70000076,0.25,11,11,8,1,1138,37.5,658,164.5,1,Dimensions: 100.03 x 100.04 x 2.91 mm,,,
HIPS,HIPS_Cone_HF50Scalar_220218_R3.csv,FSRI,PlasticB_HF50_3,Dow,Plastic B,Horizontal,50,0.009999999776,0.03856921941,299.7999878,31.39999962,0.25,11,11,8,1,1098,34.5,618,154.5,1,Dimensions: 99.95 x 99.82 x 2.93 mm,,,
HIPS,HIPS_Cone_HF75Scalar_220218_R1.csv,FSRI,PlasticB_HF75_1,Dow,Plastic B,Horizontal,75,0.009999999776,0.03856921941,299.2700195,31.5,0.25,11,11,8,1,941,14.75,461,115.25,1,Dimensions: 100.02 x 99.78 x 2.85 mm,,,
HIPS,HIPS_Cone_HF75Scalar_220218_R2.csv,FSRI,PlasticB_HF75_2,Dow,Plastic B,Horizontal,75,0.009999999776,0.03856921941,299.9199829,31.5,0.25,11,11,8,1,945,16.5,465,116.25,1,Dimensions: 99.70 x 100.02 x 2.83 mm,,,
HIPS,HIPS_Cone_HF75Scalar_220218_R3.csv,FSRI,PlasticB_HF75_3,Dow,Plastic B,Horizontal,75,0.009999999776,0.03856921941,-84.19000244,31.79999924,0.25,11,11,8,1,957,16,477,119.25,1,Dimensions: 99.95 x 99.81 x 2.84 mm,,,
Hemp_Sheet,Hemp_Sheet_Cone_HF25Scalar_220524_R1.csv,FSRI,Hemp_Sheet_25_1,Dow,Hemp Sheet,Horizontal,25,0.00884,0.04176945612,-566,1.769999981,0.25,11,11,8,1,640,14,160,40,1,Dimensions: 103 x 103 x 0.30 mm; with frame; with calcium silicate substrate,,,
Hemp_Sheet,Hemp_Sheet_Cone_HF25Scalar_220524_R2.csv,FSRI,Hemp_Sheet_25_2,Dow,Hemp Sheet,Horizontal,25,0.00884,0.04176945612,-566,1.75999999,0.25,11,11,8,1,637,15.25,157,39.25,1,Dimensions: 102 x 101 x 0.33 mm; with frame; with calcium silicate substrate,,,
Hemp_Sheet,Hemp_Sheet_Cone_HF25Scalar_220524_R3.csv,FSRI,Hemp_Sheet_25_3,Dow,Hemp Sheet,Horizontal,25,0.00884,0.04176945612,-566,1.710000038,0.25,11,11,8,1,630,13.75,150,37.5,1,Dimensions: 101 x 100 x 0.30 mm; with frame; with calcium silicate substrate,,,
Hemp_Sheet,Hemp_Sheet_Cone_HF50Scalar_220524_R1.csv,FSRI,Hemp_Sheet_50_1,Dow,Hemp Sheet,Horizontal,50,0.00884,0.04176945612,-566,1.75999999,0.25,11,11,8,1,572,4.75,92,23,1,Dimensions: 100 x 102 x 0.32 mm; with frame; with calcium silicate substrate,,,
Hemp_Sheet,Hemp_Sheet_Cone_HF50Scalar_220524_R2.csv,FSRI,Hemp_Sheet_50_2,Dow,Hemp Sheet,Horizontal,50,0.00884,0.04176945612,-566,1.779999971,0.25,11,11,8,1,597,5.25,117,29.25,1,Dimensions: 102 x 103 x 0.33 mm; with frame; with calcium silicate substrate,,,
Hemp_Sheet,Hemp_Sheet_Cone_HF50Scalar_220524_R3.csv,FSRI,Hemp_Sheet_50_3,Dow,Hemp Sheet,Horizontal,50,0.00884,0.04176945612,-566,1.74000001,0.25,11,11,8,1,579,4.75,99,24.75,1,Dimensions: 102 x 101 x 0.32 mm; with frame; with calcium silicate substrate,,,
Hemp_Sheet,Hemp_Sheet_Cone_HF75Scalar_220524_R1.csv,FSRI,Hemp_Sheet_75_1,Dow,Hemp Sheet,Horizontal,75,0.00884,0.04176945612,-566,1.769999981,0.25,11,11,8,1,554,2.75,74,18.5,1,Dimensions: 104 x 101 x 0.33 mm; with frame; with calcium silicate substrate,,,
Hemp_Sheet,Hemp_Sheet_Cone_HF75Scalar_220524_R2.csv,FSRI,Hemp_Sheet_75_2,Dow,Hemp Sheet,Horizontal,75,0.00884,0.04176945612,-566,1.700000048,0.25,11,11,8,1,558,3,78,19.5,1,Dimensions: 102 x 99 x 0.34 mm; with frame; with calcium silicate substrate,,,
Hemp_Sheet,Hemp_Sheet_Cone_HF75Scalar_220524_R3.csv,FSRI,Hemp_Sheet_75_3,Dow,Hemp Sheet,Horizontal,75,0.00884,0.04176945612,-566,1.730000019,0.25,11,11,8,1,557,2.5,77,19.25,1,Dimensions: 103 x 102 x 0.33 mm; with frame; with calcium silicate substrate,,,
High_Temperature_SCBA_Facepiece,High_Temperature_SCBA_Facepiece_Cone_HF100-FrameScalar_201103_R1.csv,FSRI,FacePiece_HF100_1,Dow,Phoenix Arizona SCBA Face Piece,Horizontal,100,0.009999999776,0.0377677083,345,41.81999969,0.25,11,11,8,1,602,13.25,122,30.5,1,,Sample removed 10 seconds after ignition,,
High_Temperature_SCBA_Facepiece,High_Temperature_SCBA_Facepiece_Cone_HF50-FrameScalar_201103_R1.csv,FSRI,FacePiece_HF50_1,Dow,Phoenix Arizona SCBA Facepiece,Horizontal,50,0.009999999776,0.0377677083,332.5999756,41.38999939,0.25,11,11,8,1,804,61.5,324,81,1,,Sample removed 10 seconds after ignition.,,
High_Temperature_SCBA_Facepiece,High_Temperature_SCBA_Facepiece_Cone_HF75-Frame+GridScalar_201103_R1.csv,FSRI,FacePiece_HF75_1,Dow,Phoenix Arizona SCBA Face Piece,Horizontal,75,0.009999999776,0.0377677083,366.3200073,45.20999908,0.25,11,11,8,1,711,37.25,231,57.75,1,,removed and extinguished sample 10 seconds after ignition. Pressed end test button shortly after.,,
Homasote,Homasote_Cone_HF25Scalar_230608_R1.csv,FSRI,Homasote_HF25_R1,Marino,Homasote,Horizontal,25,0.009999999776,0.04058745131,-566,57.22999954,0.25,11,11,8,1,4291,59.5,3811,952.75,1,Dimensions: 101.87 x 101.96 x 12.11 mm,Sample arched slightly during decay stage.,,
Homasote,Homasote_Cone_HF25Scalar_230608_R2.csv,FSRI,Homasote_HF25_R2,Marino,Homasote,Horizontal,25,0.009999999776,0.04058745131,-566,58.5,0.25,11,11,8,1,3212,53.75,2732,683,1,Dimensions: 101.88 x 101.75 x 12.21 mm,"Sample corner lifter slightly during test then settled later, see test pictures. Sample arched slightly during decay stage. After the sample self extinguished and the test ended, it reignited (reference test pictures).",,
Homasote,Homasote_Cone_HF25Scalar_230608_R3.csv,FSRI,Homasote_HF25_R3,Marino,Homasote,Horizontal,25,0.009999999776,0.04058745131,-566,57.84000015,0.25,11,11,8,1,1361,51.25,881,220.25,1,Dimensions: 102.05 x 101.92 x 12.67 mm,"Sample corner lifted off insulation during test, reference test picture. Sample self extinguished while there was still fuel left and the test was ended prematurely rather than reinsert the spark ignitor. ",,
Homasote,Homasote_Cone_HF25Scalar_230608_R4.csv,FSRI,Homasote_HF25_R4,Marino,Homasote,Horizontal,25,0.009999999776,0.04058745131,-566,57.93000031,0.25,11,11,8,1,4233,55.5,3753,938.25,1,Dimensions: 101.30 x 101.90 x 12.14 mm,"Sample corners lifted off insulation during test, reference test picture. 3:20 sample self extinguished, spark ingitor reinserted immediately. Reignited at 7:13.",,
Homasote,Homasote_Cone_HF50Scalar_230608_R1.csv,FSRI,Homasote_HF50_R1,Marino,Homasote,Horizontal,50,0.009999999776,0.04058745131,-566,59.68000031,0.25,11,11,8,1,3913,10,3433,858.25,1,Dimensions: 102.12 x 102.04 x 12.55 mm,"Sample corner lifted off insulation during test. Slight swelling during the decay stage. See test pictures. The sample shrank horizontally, reducing exposed surface area, see post test pictures.",,
Homasote,Homasote_Cone_HF50Scalar_230608_R2.csv,FSRI,Homasote_HF50_R2,Marino,Homasote,Horizontal,50,0.009999999776,0.04058745131,-566,59.5,0.25,11,11,8,1,3226,9.25,2746,686.5,1,Dimensions: 102.19 x 102.1 x 12.53 mm,Sample corner lifted off insulation during test. Slight swelling during the decay stage. See test pictures.,,
Homasote,Homasote_Cone_HF50Scalar_230608_R3.csv,FSRI,Homasote_HF50_R3,Marino,Homasote,Horizontal,50,0.009999999776,0.04058745131,-566,58.91999817,0.25,11,11,8,1,3154,9.5,2674,668.5,1,Dimensions: 102.29 x 102.09 x 12.63 mm,Sample corner lifted off insulation during test. Slight swelling during the decay stage. See test pictures.,,
Homasote,Homasote_Cone_HF75Scalar_230608_R1.csv,FSRI,Homasote_HF75_R1,Marino,Homasote,Horizontal,75,0.009999999776,0.04058745131,-566,59.47999954,0.25,11,11,8,1,2676,4.75,2196,549,1,Dimensions: 102.15 x 102.40 x 12.52 mm,"Sample swelled as it entered the decay stage, reference experiment photos. The sample shrank horizontally, reducing exposed surface area, see post test picture.",,
Homasote,Homasote_Cone_HF75Scalar_230608_R2.csv,FSRI,Homasote_HF75_R2,Marino,Homasote,Horizontal,75,0.009999999776,0.04058745131,-566,59.66999817,0.25,11,11,8,1,2481,3.5,2001,500.25,1,Dimensions: 102.10 x 102.01 x 12.59 mm,"Sample swelled as it entered the decay stage, reference experiment photos. The sample shrank horizontally, reducing exposed surface area, see post test picture. Sample corner lifted off of insulation, referance photos.",,
Homasote,Homasote_Cone_HF75Scalar_230608_R3.csv,FSRI,Homasote_HF75_R3,Marino,Homasote,Horizontal,75,0.009999999776,0.04058745131,-566,57.81999969,0.25,11,11,8,1,2711,3.75,2231,557.75,1,Dimensions: 101.97 x 102.16 x 12.31 mm,"Sample swelled as it entered the decay stage, reference experiment photos. The sample shrank horizontally, reducing exposed surface area, see post test picture.",,
House_Wrap,House_Wrap_Cone_HF25Scalar_220401_R1.csv,FSRI,Tyvek_HF25_1,Dow,Tyvek,Horizontal,25,0.008840000257,0.03971550241,-566,0.6700000167,0.25,11,11,8,1,2884,0,2404,601,1,Dimensions: 101.07 x 101.30 x 0.12 mm; with frame; with calcium silicate substrate,The sample shriveled and did not ignite.,,
House_Wrap,House_Wrap_Cone_HF25Scalar_220401_R2.csv,FSRI,Tyvek_HF25_2,Dow,Tyvek,Horizontal,25,0.008840000257,0.03971550241,-566,0.6499999762,0.25,11,11,8,1,2886,0,2406,601.5,1,Dimensions: 101.98 x 101.58 x 0.11 mm; with frame; with calcium silicate substrate,The sample shriveled and did not ignite. Ended test after 10 minutes.,,
House_Wrap,House_Wrap_Cone_HF25Scalar_220401_R3.csv,FSRI,Tyvek_HF25_3,Dow,Tyvek,Horizontal,25,0.009999999776,0.03971550241,-566,0.6600000262,0.25,11,11,8,1,2885,0,2405,601.25,1,Dimensions: 102.04 x 101.45 x 0.11 mm; with frame; with calcium silicate substrate,The sample shriveled and did not ignite. Ended test at 10 minutes.,,
House_Wrap,House_Wrap_Cone_HF50Scalar_220308_R1.csv,FSRI,Tyvek_HF50_1,Dow,Tyvek,Horizontal,50,0.00884,0.03903804719,-566,0.6000000238,0.25,11,11,8,1,2890,0,2410,602.5,1,Dimensions: 101 x 101 x 0.11 mm; with frame; with calcium silicate substrate,No ignition. The sample immediately shriveled towards the edges upon exposure. Test was ended after 10 minute exposure.,,
House_Wrap,House_Wrap_Cone_HF50Scalar_220308_R2.csv,FSRI,Tyvek_HF50_2,Dow,Tyvek,Horizontal,50,0.00884,0.03903804719,-566,0.6999999881,0.25,11,11,8,1,673,34,193,48.25,1,Dimensions: 101 x 101 x 0.11; with frame; with calcium silicate substrate,"The sample immediately shriveled towards the edges upon exposure. Enough mass shriveled towards the same corner to subsesequently ignite, unlike previous replicates where the mass of the sample was too thinly distributed after shriveling to ignite. ",,
House_Wrap,House_Wrap_Cone_HF50Scalar_220308_R3.csv,FSRI,Tyvek_HF50_3,Dow,Tyvek,Horizontal,50,0.00884,0.03903804719,-566,0.6999999881,0.25,11,11,8,1,2886,0,2406,601.5,1,Dimensions: 100 x 102 x 0.11 mm; with frame; with calcium silicate substrate,No ignition. The sample immediately shriveled towards the edges upon exposure. Test was ended after 10 minute exposure.,,
House_Wrap,House_Wrap_Cone_HF75Scalar_220308_R1.csv,FSRI,Tyvek_HF75_1,Dow,Tyvek,Horizontal,75,0.00884,0.03903804719,-566,0.6999999881,0.25,11,11,8,1,819,12.25,339,84.75,1,Thickness: 0.11 mm; with frame; with calcium silicate substrate,The sample immediately shriveled towards the edges upon exposure. Ignition occurred along one edge of the sample and did not spread further due to a lack of sample mass to sustain flame travel.,,
House_Wrap,House_Wrap_Cone_HF75Scalar_220308_R2.csv,FSRI,Tyvek_HF75_2,Dow,Tyvek,Horizontal,75,0.00884,0.03903804719,-566,0.6000000238,0.25,11,11,8,1,858,10,378,94.5,1,Thickness: 0.12 mm; with frame; with calcium silicate substrate,The sample immediately shriveled towards the edges upon exposure. Ignition occurred in two corners of the sample and did not spread further due to a lack of sample mass to sustain flame travel. Some mass dripped down the outside of the frame - see post test pictures.,,
House_Wrap,House_Wrap_Cone_HF75Scalar_220308_R3.csv,FSRI,Tyvek_HF75_3,Dow,Tyvek,Horizontal,75,0.00884,0.03903804719,-566,0.6999999881,0.25,11,11,8,1,579,7.25,99,24.75,1,Thickness: 0.12 mm; with frame; with calcium silicate substrate,"The sample immediately shriveled towards the edges upon exposure. Ignition occurred along one edge of the sample and did not spread further due to a lack of sample mass to sustain flame travel. A small flame (less than 1 cm tall) returned after end of test, then extinguished during following 2 minutes of additional data collection. ",,
LDPE,LDPE_Cone_HF25Scalar_220202_R1.csv,FSRI,LDPE_HF25_1,Dow,LDPE,Horizontal,25,0.009999999776,0.04156731069,333.789978,30,0.25,11,11,8,1,1917,118.5,1437,359.25,1,Dimensions: 100.15 x 100.21 x 3.09 mm,ignore spikes in mass measurment prior to ignition,,
LDPE,LDPE_Cone_HF25Scalar_220202_R2.csv,FSRI,LDPE_HF25_2,Dow,LDPE,Horizontal,25,0.009999999776,0.04156731069,331.0300293,30.10000038,0.25,11,11,8,1,1775,112.5,1295,323.75,1,Dimensions: 100.17 x 100.32 x 3.06 mm,"sample warped prior to ignition and touched the spark ignitor, causing spikes in mass measurement; sample dripped from foil tray (see test pictures) - about 2 grams of the sample remained unburned",,
LDPE,LDPE_Cone_HF25Scalar_220202_R3.csv,FSRI,LDPE_HF25_3,Dow,LDPE,Horizontal,25,0.009999999776,0.04156731069,301.4500122,30,0.25,11,11,8,1,1762,103.5,1282,320.5,1,Dimensions: 99.66 x 100.06 x 3.03 mm,"sample warped prior to ignition and touch the spark ignitor, affecting mass data",,
LDPE,LDPE_Cone_HF50Scalar_220202_R1.csv,FSRI,LDPE_HF50_1,Dow,LDPE,Horizontal,50,0.009999999776,0.04156731069,300.8599854,30.10000038,0.25,11,11,8,1,1204,40.5,724,181,1,Dimensions: 100.17 x 100.13 x 3.04 mm,sample dripped from foil pan,,
LDPE,LDPE_Cone_HF50Scalar_220202_R2.csv,FSRI,LDPE_HF50_2,Dow,LDPE,Horizontal,50,0.009999999776,0.04156731069,300.7299805,30,0.25,11,11,8,1,1185,39.75,705,176.25,1,Dimensions: 99.96 x 100.08 x 3.04 mm,sample dripped from foil pan,,
LDPE,LDPE_Cone_HF50Scalar_220202_R3.csv,FSRI,LDPE_HF50_3,Dow,LDPE,Horizontal,50,0.009999999776,0.04156731069,301.3499756,30.10000038,0.25,11,11,8,1,1175,40,695,173.75,1,Dimensions: 100.10 x 100.05 x 3.08 mm,sample spilled from foil pan,,
LDPE,LDPE_Cone_HF75Scalar_220202_R1.csv,FSRI,LDPE_HF75_1,Dow,LDPE,Horizontal,75,0.009999999776,0.04156731069,301,30,0.25,11,11,8,1,960,27.5,480,120,1,Dimensions: 99.92 x 100.17 x 3.07 mm,sample dripped in lower collection pan and continued to burn (see test pictures),,
LDPE,LDPE_Cone_HF75Scalar_220202_R2.csv,FSRI,LDPE_HF75_2,Dow,LDPE,Horizontal,75,0.009999999776,0.04156731069,301.4000244,30,0.25,11,11,8,1,946,27,466,116.5,1,Dimensions: 100.12 x 99.98 x 3.06 mm,see test pictures,,
LDPE,LDPE_Cone_HF75Scalar_220202_R3.csv,FSRI,LDPE_HF75_3,Dow,LDPE,Horizontal,75,0.009999999776,0.04156731069,300.7199707,30,0.25,11,11,8,1,1010,22.25,530,132.5,1,Dimensions: 99.88 x 100.00 x 3.04 mm,,,
Latex_Pillow_Foam,Latex_Pillow_Foam_Cone_HF25Scalar_230613_R1.csv,FSRI,LPC_HF25_R1,Marino,Latex Pillow Core,Horizontal,25,0.009999999776,0.03982676938,-566,31.28000069,0.25,11,11,8,1,1448,11,968,242,1,Dimensions: 96.87 x 100.42 x 46.91 mm,Sample melted and shrank.,,
Latex_Pillow_Foam,Latex_Pillow_Foam_Cone_HF25Scalar_230628_R2.csv,FSRI,LPC_HF25_R2,Marino,Engineered Wood Table,Horizontal,25,0.009999999776,0.04036014527,-566,23.36000061,0.25,11,11,8,1,1165,12.75,685,171.25,1,Dimensions: 98.32 x 101.14 x 32.95 mm,Sample melted and shrank.,,
Latex_Pillow_Foam,Latex_Pillow_Foam_Cone_HF25Scalar_230628_R3.csv,FSRI,LPC_HF25_R3,Marino,Engineered Wood Table,Horizontal,25,0.009999999776,0.04036014527,-566,22.51000023,0.25,11,11,8,1,1114,21.5,634,158.5,1,Dimensions: 101.14 x 104.12 x 36.42 mm,Sample melted and shrank.,,
Latex_Pillow_Foam,Latex_Pillow_Foam_Cone_HF25Scalar_230628_R4.csv,FSRI,LPC_HF25_R4,Marino,Engineered Wood Table,Horizontal,25,0.009999999776,0.04036014527,-566,22.62000084,0.25,11,11,8,1,1138,10.25,658,164.5,1,Dimensions: 105.84 x 102.97 x 33.11 mm,Momentary ignition prior to sustained ignition. Sample melted and shrank. One corner of the foil tray warped and seperated from the sample.,,
