Calcium Iodide,3.95,784,0.35,1.2,30,N/A,N/A,Non,0,0,0,784,0,0,
Magnesium Bromide,3.72,711,0.55,1.8,25,N/A,N/A,Non,0,0,0,711,0,0,
Magnesium Chloride,2.32,714,0.75,2.5,28,N/A,N/A,Non,0,0,0,714,0,0,
Magnesium Iodide,4.43,637,0.45,1.5,35,N/A,N/A,Non,0,0,0,637,0,0,
Aluminum Chloride,2.44,192,0.75,0.5,60,N/A,N/A,Non,0,0,0,192,0,0,
Aluminum Bromide,3.2,97.5,0.55,0.4,75,N/A,N/A,Non,0,0,0,97.5,0,0,
Aluminum Iodide,3.98,191,0.45,0.3,85,N/A,N/A,Non,0,0,0,191,0,0,
Titanium(IV) Chloride,1.72,-24,0.75,0.1,100,N/A,N/A,Non,0,0,0,136,0,0,
Titanium(IV) Bromide,3.25,38,0.55,0.15,90,N/A,N/A,Non,0,0,0,233,0,0,
Titanium(IV) Iodide,4.3,150,0.45,0.2,80,N/A,N/A,Non,0,0,0,377,0,0,
Zirconium(IV) Chloride,2.8,437,0.35,0.2,60,N/A,N/A,Non,0,0,0,437,0,0,
Zirconium(IV) Bromide,4.5,450,0.25,0.25,55,N/A,N/A,Non,0,0,0,450,0,0,
Zirconium(IV) Iodide,4.85,499,0.2,0.3,50,N/A,N/A,Non,0,0,0,499,0,0,
Hafnium(IV) Chloride,3.89,432,0.15,0.15,55,N/A,N/A,Non,0,0,0,432,0,0,
Hafnium(IV) Bromide,5.25,424,0.12,0.2,50,N/A,N/A,Non,0,0,0,424,0,0,
Hafnium(IV) Iodide,5.65,449,0.1,0.25,45,N/A,N/A,Non,0,0,0,449,0,0,
Chromium(III) Chloride,2.87,1152,0.45,1.5,15,N/A,N/A,Non,0,0,0,1152,0,0,
Chromium(III) Bromide,4.25,N/A,0.35,1.2,18,N/A,N/A,Non,0,0,0,812,0,0,
Chromium(III) Iodide,5.15,N/A,0.25,1,22,N/A,N/A,Non,0,0,0,600,0,0,
Nickel(II) Chloride,3.55,1001,0.45,2.5,13,N/A,N/A,Non,0,0,0,1001,0,0,
Nickel(II) Bromide,5.1,963,0.35,2,15,N/A,N/A,Non,0,0,0,963,0,0,
Nickel(II) Iodide,5.83,797,0.25,1.8,18,N/A,N/A,Non,0,0,0,797,0,0,
Cobalt(II) Chloride,3.36,724,0.55,2.2,12,N/A,N/A,Non,0,0,0,724,0,0,
Cobalt(II) Bromide,4.9,678,0.45,1.8,14,N/A,N/A,Non,0,0,0,678,0,0,
Cobalt(II) Iodide,5.68,515,0.35,1.5,16,N/A,N/A,Non,0,0,0,515,0,0,
Iron(II) Chloride,3.16,677,0.55,2.5,12,N/A,N/A,Non,0,0,0,677,0,0,
Iron(III) Chloride,2.9,306,0.65,0.5,45,N/A,N/A,Non,0,0,0,306,0,0,
Iron(II) Bromide,4.64,684,0.45,2,14,N/A,N/A,Non,0,0,0,684,0,0,
Iron(II) Iodide,5.33,592,0.35,1.5,18,N/A,N/A,Non,0,0,0,592,0,0,
Copper(I) Chloride,4.14,430,0.45,2.5,15,N/A,N/A,Non,0,0,0,430,0,0,
Copper(II) Chloride,3.39,498,0.55,1.5,18,N/A,N/A,Non,0,0,0,498,0,0,
Copper(I) Bromide,4.72,492,0.35,2,16,N/A,N/A,Non,0,0,0,492,0,0,
Copper(II) Bromide,4.77,498,0.35,1.8,20,N/A,N/A,Non,0,0,0,498,0,0,
Copper(I) Iodide,5.67,606,0.25,1.2,22,N/A,N/A,Non,0,0,0,606,0,0,
Zinc Chloride,2.91,290,0.65,1.5,35,N/A,N/A,Non,0,0,0,290,0,0,
Zinc Bromide,4.2,394,0.45,1.2,38,N/A,N/A,Non,0,0,0,394,0,0,
Zinc Iodide,4.74,446,0.35,1,42,N/A,N/A,Non,0,0,0,446,0,0,
Cadmium Chloride,4.05,568,0.35,1.2,30,N/A,N/A,Non,0,0,0,568,0,0,
Cadmium Bromide,5.19,568,0.25,1,32,N/A,N/A,Non,0,0,0,568,0,0,
Cadmium Iodide,5.67,387,0.2,0.8,38,N/A,N/A,Non,0,0,0,387,0,0,
Silver Nitrate,4.35,212,0.35,0.5,50,N/A,N/A,Non,0,0,0,444,0,0,
Potassium Nitrate,2.11,334,0.95,0.5,30,N/A,N/A,Non,0,0,0,400,0,0,
Sodium Nitrate,2.26,308,1.1,0.5,35,N/A,N/A,Non,0,0,0,380,0,0,
Barium Nitrate,3.24,592,0.45,0.8,18,N/A,N/A,Non,0,0,0,592,0,0,
Strontium Nitrate,2.99,570,0.55,0.9,22,N/A,N/A,Non,0,0,0,570,0,0,
Calcium Nitrate,2.5,561,0.75,1,25,N/A,N/A,Non,0,0,0,561,0,0,
Magnesium Nitrate,2.3,N/A,0.95,0.8,28,N/A,N/A,Non,0,0,0,330,0,0,
Lithium Nitrate,2.38,264,1.4,0.6,45,N/A,N/A,Non,0,0,0,600,0,0,
Sodium Carbonate,2.54,851,1.05,0.5,25,N/A,N/A,Non,0,0,0,851,0,0,
Potassium Carbonate,2.43,891,0.9,0.4,28,N/A,N/A,Non,0,0,0,891,0,0,
Lithium Carbonate,2.11,723,1.35,0.6,35,N/A,N/A,Non,0,0,0,723,0,0,
Calcium Carbonate (Calcite),2.71,N/A,0.85,2,12,N/A,N/A,Non,0,0,0,825,0,0,
Calcium Carbonate (Aragonite),2.93,N/A,0.8,2.2,10,N/A,N/A,Non,0,0,0,825,0,0,
Magnesium Carbonate (Magnesite),2.96,N/A,1.05,3.5,15,N/A,N/A,Non,0,0,0,350,0,0,
Barium Carbonate,4.29,N/A,0.45,1.5,18,N/A,N/A,Non,0,0,0,811,0,0,
Strontium Carbonate,3.7,N/A,0.55,1.8,20,N/A,N/A,Non,0,0,0,1497,0,0,
Lead Carbonate,6.6,N/A,0.25,1.2,25,N/A,N/A,Non,0,0,0,315,0,0,
Iron(II) Carbonate (Siderite),3.96,N/A,0.65,2.5,12,N/A,N/A,Non,0,0,0,490,0,0,
Zinc Carbonate (Smithsonite),4.4,N/A,0.55,2.8,14,N/A,N/A,Non,0,0,0,300,0,0,
Copper(II) Carbonate (Basic),4,N/A,0.5,1.5,16,N/A,N/A,Non,0,0,0,200,0,0,
Nickel(II) Carbonate,4.39,N/A,0.45,1.2,18,N/A,N/A,Non,0,0,0,200,0,0,
Cobalt(II) Carbonate,4.13,N/A,0.45,1,20,N/A,N/A,Non,0,0,0,200,0,0,
Manganese(II) Carbonate,3.12,N/A,0.65,1.8,22,N/A,N/A,Non,0,0,0,300,0,0,
Silver Carbonate,6.08,N/A,0.25,0.8,35,N/A,N/A,Non,0,0,0,210,0,0,
Lanthanum Carbonate,2.6,N/A,0.45,1.5,15,N/A,N/A,Non,0,0,0,400,0,0,
Cerium(III) Carbonate,2.5,N/A,0.45,1.2,18,N/A,N/A,Non,0,0,0,450,0,0,
Actinium Metal,10,1050,0.12,12,14.9,N/A,N/A,Non,0,0,0,1050,0,0,
Americium Metal,13.6,1176,0.11,10,11,N/A,N/A,Non,0,0,0,1176,0,0,
Antimony Trisulfide,4.64,550,0.45,1.5,20,N/A,N/A,Non,0,0,0,550,0,0,
Barium Titanate (Ceramic),6.02,1625,0.44,2.5,11,N/A,N/A,Non,0,0,0,1625,0,0,
Beryllium Carbide,1.9,2100,2.1,25,6.5,N/A,N/A,Non,0,0,0,2100,0,0,
Bismuth Germanate (BGO),7.13,1050,0.3,1.2,7,N/A,N/A,Non,0,0,0,1050,0,0,
Bismuth Oxychloride,7.72,N/A,0.15,1.5,15,N/A,N/A,Non,0,0,0,700,0,0,
Boron Monophosphide,2.97,2000,0.85,350,3,N/A,N/A,Non,0,0,0,2000,0,0,
Cadmium Oxide,8.15,1426,0.35,0.7,12,N/A,N/A,Non,0,0,0,1426,0,0,
Cadmium Selenide,5.81,1240,0.25,4.5,5,N/A,N/A,Non,0,0,0,1240,0,0,
Calcium Fluoride,3.18,1418,0.85,9.7,18.8,N/A,N/A,Non,0,0,0,1418,0,0,
Calcium Molybdate,4.28,1445,0.55,2.5,11.5,N/A,N/A,Non,0,0,0,1445,0,0,
Calcium Tungstate,6.06,1620,0.45,3,10,N/A,N/A,Non,0,0,0,1620,0,0,
Carbon-Carbon (High Density),1.95,3650,0.71,150,0.5,N/A,N/A,Non,0,0,0,3650,0,0,
Cerium(IV) Oxide,7.21,2400,0.35,12,11.5,N/A,N/A,Non,0,0,0,2400,0,0,
Cesium Fluoride,4.12,682,0.3,1.5,45,N/A,N/A,Non,0,0,0,682,0,0,
Chromium Diboride,5.22,2200,0.55,30,10.3,N/A,N/A,Non,0,0,0,2200,0,0,
Chromium Nitride,5.9,1770,0.45,12,2.3,N/A,N/A,Non,0,0,0,1770,0,0,
Cobalt(II) Oxide,6.44,1933,0.55,9.5,12.5,N/A,N/A,Non,0,0,0,1933,0,0,
Cobalt-Chromium (F75),8.3,1385,0.45,14.8,14.5,N/A,N/A,Non,0,0,0,1385,0,0,
Copper(I) Oxide,6,1235,0.45,4.5,4.3,N/A,N/A,Non,0,0,0,1235,0,0,
Dysprosium Titanate,6.45,1850,0.35,2.5,10.5,N/A,N/A,Non,0,0,0,1850,0,0,
Erbium Oxide (Er2O3),8.64,2344,0.3,11,9.5,N/A,N/A,Non,0,0,0,2344,0,0,
Europium Oxide (Eu2O3),7.4,2330,0.35,10,10.5,N/A,N/A,Non,0,0,0,2330,0,0,
Gadolinium Oxide (Gd2O3),7.41,2420,0.35,10,10.2,N/A,N/A,Non,0,0,0,2420,0,0,
Gallium Antimonide,5.61,712,0.25,32,7.7,N/A,N/A,Non,0,0,0,712,0,0,
Germanium Dioxide,4.25,1115,0.55,1,7.5,N/A,N/A,Non,0,0,0,1115,0,0,
Hafnium Diboride,10.5,3250,0.18,25,6,N/A,N/A,Non,0,0,0,3250,0,0,
Hafnium Nitride,13.8,3305,0.15,22,6.5,N/A,N/A,Non,0,0,0,3305,0,0,
Indium Antimonide,5.78,527,0.2,18,5.3,N/A,N/A,Non,0,0,0,527,0,0,
Indium Arsenide,5.67,942,0.25,27,4.5,N/A,N/A,Non,0,0,0,942,0,0,
Indium Oxide (In2O3),7.18,1910,0.35,12,10.2,N/A,N/A,Non,0,0,0,1910,0,0,
Iridium Oxide (IrO2),11.66,1100,0.25,15,6.5,N/A,N/A,Non,0,0,0,1100,0,0,
Iron(III) Oxide (Hematite),5.24,1565,0.65,7,12.5,N/A,N/A,Non,0,0,0,1565,0,0,
Iron(II,III) Oxide (Magnetite),5.17,1597,0.6,6,12,N/A,N/A,Non,0,0,0,1597,0,0
Lanthanum Boride (LaB6),4.72,2210,0.6,45,6.4,N/A,N/A,Non,0,0,0,2210,0,0,
Lanthanum Oxide,6.51,2315,0.45,15,12.1,N/A,N/A,Non,0,0,0,2315,0,0,
Lead Molybdate,6.95,1060,0.25,1.5,15,N/A,N/A,Non,0,0,0,1060,0,0,
Lead Selenide,8.1,1078,0.15,1.5,19,N/A,N/A,Non,0,0,0,1078,0,0,
Lead Telluride,8.16,924,0.15,2,18,N/A,N/A,Non,0,0,0,924,0,0,
Lead Zirconate Titanate (PZT),7.5,N/A,0.35,1.5,5,N/A,N/A,Non,0,0,0,1200,0,0,
Lithium Aluminate,2.61,1625,1.15,3,12,N/A,N/A,Non,0,0,0,1625,0,0,
Lithium Fluoride,2.64,845,1.55,11.3,37,N/A,N/A,Non,0,0,0,845,0,0,
Lithium Niobate,4.64,1257,0.65,4.5,15,N/A,N/A,Non,0,0,0,1257,0,0,
Lithium Tantalate,7.45,1650,0.45,4,16.1,N/A,N/A,Non,0,0,0,1650,0,0,
Lutetium Oxide (Lu2O3),9.42,2490,0.25,12,8.5,N/A,N/A,Non,0,0,0,2490,0,0,
Magnesium Fluoride,3.15,1263,1,15,13.7,N/A,N/A,Non,0,0,0,1263,0,0,
Magnesium Silicide,1.99,1102,1.05,12,14.5,N/A,N/A,Non,0,0,0,1102,0,0,
Manganese(II) Oxide,5.37,1650,0.65,8.5,13,N/A,N/A,Non,0,0,0,1650,0,0,
Manganese(IV) Oxide,5.02,535,0.65,0.6,12.5,N/A,N/A,Non,0,0,0,535,0,0,
Molybdenum Disilicide,6.24,2030,0.35,50,8.1,N/A,N/A,Non,0,0,0,2030,0,0,
Neodymium Oxide (Nd2O3),7.24,2270,0.35,15,10.1,N/A,N/A,Non,0,0,0,2270,0,0,
Nickel-Aluminum (Ni3Al),7.5,1385,0.45,25,12.5,N/A,N/A,Non,0,0,0,1385,0,0,
Nickel Monoxide (NiO),6.67,1955,0.52,10.5,12.5,N/A,N/A,Non,0,0,0,1955,0,0,
Niobium Pentoxide,4.6,1512,0.55,1.5,5.8,N/A,N/A,Non,0,0,0,1512,0,0,
Palladium Oxide,8.3,750,0.25,10,6,N/A,N/A,Non,0,0,0,750,0,0,
Potassium Chloride,1.98,770,0.67,6.5,33.7,N/A,N/A,Non,0,0,0,770,0,0,
Praseodymium Oxide (Pr2O3),6.94,2183,0.35,12,11,N/A,N/A,Non,0,0,0,2183,0,0,
Rhenium Trioxide,7.07,400,0.25,15,10,N/A,N/A,Non,0,0,0,400,0,0,
Samarium Oxide (Sm2O3),8.35,2335,0.32,10,10.8,N/A,N/A,Non,0,0,0,2335,0,0,
Scandium Oxide (Sc2O3),3.86,2485,0.65,18,6.5,N/A,N/A,Non,0,0,0,2485,0,0,
Silicon Carbide (Beta),3.21,2730,0.7,120,4,N/A,N/A,Non,0,0,0,2730,0,0,
Silicon Hexaboride,2.44,1850,1.25,20,5,N/A,N/A,Non,0,0,0,1850,0,0,
Silicon Tetraboride,2.41,1850,1.2,25,4.5,N/A,N/A,Non,0,0,0,1850,0,0,
Silver Chloride,5.56,455,0.35,1.1,30,N/A,N/A,Non,0,0,0,455,0,0,
Silver Iodide,5.67,558,0.25,1,20,N/A,N/A,Non,0,0,0,558,0,0,
Silver Oxide (Ag2O),7.14,280,0.35,0.7,35,N/A,N/A,Non,0,0,0,280,0,0,
Silver Sulfide,7.23,845,0.25,0.5,25,N/A,N/A,Non,0,0,0,845,0,0,
Strontium Titanate,5.11,2080,0.55,11,9.4,N/A,N/A,Non,0,0,0,2080,0,0,
Tantalum Pentoxide,8.2,1872,0.31,1.5,3.6,N/A,N/A,Non,0,0,0,1872,0,0,
Tellurium Dioxide,5.67,733,0.35,3,18,N/A,N/A,Non,0,0,0,733,0,0,
Terbium Oxide (Tb4O7),7.3,2340,0.35,10,10,N/A,N/A,Non,0,0,0,2340,0,0,
Thallium(I) Bromide,7.55,460,0.15,0.9,45,N/A,N/A,Non,0,0,0,460,0,0,
Thallium(I) Chloride,7,430,0.2,1,50,N/A,N/A,Non,0,0,0,430,0,0,
Thorium Dioxide,10,3300,0.24,14,9.1,N/A,N/A,Non,0,0,0,3300,0,0,
Thulium Oxide (Tm2O3),8.6,2341,0.3,11,9,N/A,N/A,Non,0,0,0,2341,0,0,
Tin(IV) Oxide,6.95,1630,0.35,35,4,N/A,N/A,Non,0,0,0,1630,0,0,
Tin(II) Sulfide,5.22,882,0.35,1.5,15,N/A,N/A,Non,0,0,0,882,0,0,
Titanium Diboride (TiB2),4.52,3225,0.58,60,8.1,N/A,N/A,Non,0,0,0,3225,0,0,
Titanium Mononitride (TiN),5.22,2930,0.55,29,9.4,N/A,N/A,Non,0,0,0,2930,0,0,
Tungsten Disilicide,9.3,2160,0.18,35,7.5,N/A,N/A,Non,0,0,0,2160,0,0,
Tungsten Trioxide,7.16,1473,0.2,2.5,4.5,N/A,N/A,Non,0,0,0,1473,0,0,
Uranium Carbides (Mixed),13.6,2400,0.2,20,11,N/A,N/A,Non,0,0,0,2400,0,0,
Vanadium(V) Oxide,3.36,690,0.75,0.5,25,N/A,N/A,Non,0,0,0,690,0,0,
Ytterbium Oxide (Yb2O3),9.17,2435,0.25,12,8.5,N/A,N/A,Non,0,0,0,2435,0,0,
Yttrium Aluminum Garnet (YAG),4.55,1970,0.6,12,7.5,N/A,N/A,Non,0,0,0,1970,0,0,
Zinc Oxide (Ceramic),5.61,1975,0.5,54,4,N/A,N/A,Non,0,0,0,1975,0,0,
Zinc Selenide,5.27,1525,0.35,18,7.1,N/A,N/A,Non,0,0,0,1525,0,0,
Zinc Sulfide (Sphalerite),4.09,1850,0.45,25,6.6,N/A,N/A,Non,0,0,0,1850,0,0,
Zinc Telluride,6.34,1295,0.25,11,8.2,N/A,N/A,Non,0,0,0,1295,0,0,
Zirconium Carbide,6.73,3540,0.35,21,6.7,N/A,N/A,Non,0,0,0,3540,0,0,
Zirconium Nitride,7.09,2980,0.35,22,7.2,N/A,N/A,Non,0,0,0,2980,0,0,
Zirconium Silicate,4.56,2550,0.55,5.1,4.5,N/A,N/A,Non,0,0,0,2550,0,0,
1,3-Butadiene,0.62,-109,1.48,N/A,-76,415,N/A,N/A,N/A,0,N/A,44.5,N/A,
1-Butene,0.59,-185,1.55,N/A,-80,385,N/A,N/A,N/A,0,N/A,45.2,N/A,,
2-Butene (cis),0.62,-139,1.5,N/A,-73,325,N/A,N/A,N/A,0,N/A,45,N/A,,
2-Butene (trans),0.6,-105,1.5,N/A,-73,325,N/A,N/A,N/A,0,N/A,45,N/A,,
Acetaldehyde,0.78,-123,2.18,0.17,-38,175,N/A,N/A,N/A,0,N/A,25.1,N/A,,
Acetic Acid,1.05,16.6,2.05,0.16,39,463,N/A,N/A,N/A,0,N/A,14.5,N/A,,
Acetic Anhydride,1.08,-73,1.85,0.22,49,316,N/A,N/A,N/A,0,N/A,18,N/A,,
Acetone,0.79,-95,2.15,0.16,-20,465,N/A,N/A,N/A,0,N/A,28.5,N/A,,
Acetonitrile,0.78,-45,2.25,0.19,6,524,N/A,N/A,N/A,0,N/A,31.2,N/A,,
Acetylene,0.001,-81,1.65,N/A,-18,305,N/A,N/A,N/A,0,N/A,48.2,N/A,,
Acrolein,0.84,-87,2.15,0.15,-26,220,N/A,N/A,N/A,0,N/A,28,N/A,,
Acrylonitrile,0.81,-84,2.1,0.15,-1,481,N/A,N/A,N/A,0,N/A,32.5,N/A,,
Adipic Acid,1.36,152,1.5,0.14,196,420,N/A,N/A,N/A,20,338,18.6,N/A,,
Ammonia (Anhydrous),0.68,-77,4.7,0.5,N/A,651,N/A,N/A,N/A,0,N/A,18.6,N/A,,
Ammonium Nitrate,1.72,169,1.75,0.5,N/A,N/A,N/A,N/A,N/A,0,210,0,N/A,,
Aniline,1.02,-6,2.1,0.18,70,615,N/A,N/A,N/A,15,N/A,31.5,N/A,,
Anthracene,1.25,218,1.35,0.13,121,540,N/A,N/A,N/A,35,N/A,40,N/A,,
Argon (Liquid),1.39,-189,0.52,0.12,N/A,N/A,N/A,N/A,N/A,0,N/A,0,N/A,,
Benzene,0.88,5.5,1.75,0.14,-11,498,N/A,N/A,N/A,0,N/A,40.1,N/A,,
Benzoic Acid,1.27,122,1.25,0.15,121,570,N/A,N/A,N/A,10,249,24.5,N/A,,
Benzyl Alcohol,1.04,-15,2.15,0.16,93,436,N/A,N/A,N/A,5,N/A,33.5,N/A,,
Biphenyl,0.99,69,1.65,0.14,113,540,N/A,N/A,N/A,10,N/A,39.5,N/A,,
Bromine,3.12,-7,0.45,0.12,N/A,N/A,N/A,N/A,N/A,0,58,0,N/A,,
Butane (n),0.58,-138,2.35,0.14,-60,287,N/A,N/A,N/A,0,N/A,45.7,N/A,,
Butyl Acetate,0.88,-74,1.95,0.15,22,421,N/A,N/A,N/A,0,N/A,30.5,N/A,,
Butyric Acid,0.96,-8,2.05,0.15,72,443,N/A,N/A,N/A,5,N/A,24.5,N/A,,
Caprolactam,1.02,69,2.15,0.18,125,432,N/A,N/A,N/A,15,270,30.5,N/A,,
Carbon Dioxide (Solid),1.56,-78,0.85,0.2,N/A,N/A,N/A,N/A,N/A,0,N/A,0,N/A,,
Carbon Disulfide,1.26,-111,1,0.16,-30,90,N/A,N/A,N/A,0,N/A,13.5,N/A,,
Carbon Monoxide,0.001,-205,1.05,N/A,N/A,605,N/A,N/A,N/A,0,N/A,10.1,N/A,,
Carbon Tetrachloride,1.59,-23,0.85,0.1,N/A,N/A,N/A,N/A,N/A,0,76,0,N/A,,
Chlorine,1.56,-101,0.48,0.1,N/A,N/A,N/A,N/A,N/A,0,34,0,N/A,,
Chloroform,1.48,-63,0.95,0.12,N/A,N/A,N/A,N/A,N/A,0,61,0,N/A,,
Chloroprene,0.96,-130,1.55,0.14,-20,410,N/A,N/A,N/A,5,N/A,25.5,N/A,,
Cumene,0.86,-96,1.95,0.13,31,424,N/A,N/A,N/A,2,N/A,41.2,N/A,,
Cyclohexane,0.78,6.5,1.85,0.12,-20,245,N/A,N/A,N/A,0,N/A,43.5,N/A,,
Cyclohexanol,0.96,25,2.1,0.15,68,300,N/A,N/A,N/A,5,N/A,34.5,N/A,,
Cyclohexanone,0.95,-31,2.05,0.15,44,420,N/A,N/A,N/A,5,N/A,32.5,N/A,,
Cyclopentane,0.75,-94,1.85,0.12,-37,361,N/A,N/A,N/A,0,N/A,44.5,N/A,,
Decane,0.73,-30,2.2,0.14,46,210,N/A,N/A,N/A,0,N/A,44.2,N/A,,
Dichloromethane,1.33,-97,1.2,0.15,N/A,556,N/A,N/A,N/A,0,40,0,N/A,,
Diethyl Ether,0.71,-116,2.3,0.13,-45,160,N/A,N/A,N/A,0,N/A,33.5,N/A,,
Diethylene Glycol,1.12,-10,2.3,0.25,124,229,N/A,N/A,N/A,10,N/A,22,N/A,,
Dimethyl Ether,0.66,-141,2.35,0.15,-41,350,N/A,N/A,N/A,0,N/A,28.8,N/A,,
Dimethyl Formamide,0.94,-61,2.15,0.19,58,445,N/A,N/A,N/A,0,N/A,19.5,N/A,,
Dimethyl Sulfoxide,1.1,18.5,1.95,0.2,89,215,N/A,N/A,N/A,10,189,20.5,N/A,,
Dodecane,0.75,-10,2.2,0.14,71,203,N/A,N/A,N/A,0,N/A,44,N/A,,
Ethane,0.001,-183,2.45,N/A,-135,472,N/A,N/A,N/A,0,N/A,47.5,N/A,,
Ethanol,0.79,-114,2.45,0.17,13,363,N/A,N/A,N/A,0,N/A,26.8,N/A,,
Ethyl Acetate,0.9,-84,1.95,0.15,-4,426,N/A,N/A,N/A,0,N/A,23.5,N/A,,
Ethyl Benzene,0.87,-95,1.75,0.13,15,432,N/A,N/A,N/A,2,N/A,40.5,N/A,,
Ethylene,0.001,-169,1.55,N/A,-136,450,N/A,N/A,N/A,0,N/A,47.2,N/A,,
Ethylene Glycol,1.11,-13,2.4,0.26,111,398,N/A,N/A,N/A,5,197,19.1,N/A,,
Ethylene Oxide,0.88,-111,2,0.15,-20,429,N/A,N/A,N/A,0,N/A,28.2,N/A,,
Fluorine,0.002,-220,0.82,0.03,N/A,N/A,N/A,N/A,N/A,0,-188,0,N/A,,
Formaldehyde,0.81,-92,2,0.15,-50,430,N/A,N/A,N/A,0,N/A,17.2,N/A,,
Formic Acid,1.22,8.4,2.15,0.27,69,434,N/A,N/A,N/A,5,101,5.2,N/A,,
Furan,0.94,-86,1.55,0.15,-35,390,N/A,N/A,N/A,0,N/A,35.5,N/A,,
Glycerol,1.26,18,2.4,0.28,160,370,N/A,N/A,N/A,20,290,18.1,N/A,,
Helium (Liquid),0.12,N/A,5.19,0.03,N/A,N/A,N/A,N/A,N/A,0,N/A,0,N/A,,
Heptane (n),0.68,-91,2.25,0.13,-4,223,N/A,N/A,N/A,0,N/A,44.6,N/A,,
Hexane (n),0.66,-95,2.25,0.12,-22,225,N/A,N/A,N/A,0,N/A,44.7,N/A,,
Hydrazine,1.02,2,3.1,0.5,52,270,N/A,N/A,N/A,0,113,19.4,N/A,,
Hydrogen,0.0001,-259,14.3,0.18,N/A,500,N/A,N/A,N/A,0,N/A,120,N/A,,
Hydrogen Chloride,0.001,-114,0.8,0.14,N/A,N/A,N/A,N/A,N/A,0,-85,0,N/A,,
Hydrogen Cyanide,0.69,-13,2.65,0.15,-18,538,N/A,N/A,N/A,0,26,24.5,N/A,,
Hydrogen Fluoride,0.99,-83,2.5,0.12,N/A,N/A,N/A,N/A,N/A,0,20,0,N/A,,
Hydrogen Peroxide,1.45,-0.4,2.6,0.52,N/A,N/A,N/A,N/A,N/A,0,150,0,N/A,,
Hydrogen Sulfide,0.001,-85,1,0.15,N/A,260,N/A,N/A,N/A,0,-60,15.2,N/A,,
Hydroquinone,1.33,172,1.35,0.15,165,516,N/A,N/A,N/A,35,285,25.5,N/A,,
Isobutane,0.56,-160,2.35,0.14,-83,460,N/A,N/A,N/A,0,N/A,45.6,N/A,,
Isobutylene,0.59,-140,1.55,0.14,-80,465,N/A,N/A,N/A,0,N/A,45,N/A,,
Isooctane,0.69,-107,2.1,0.13,-12,417,N/A,N/A,N/A,0,N/A,44.3,N/A,,
Isopentane,0.62,-160,2.25,0.12,-51,420,N/A,N/A,N/A,0,N/A,45.1,N/A,,
Isoprene,0.68,-146,1.55,0.15,-48,220,N/A,N/A,N/A,5,N/A,44.5,N/A,,
Isopropanol,0.78,-89,2.6,0.14,12,399,N/A,N/A,N/A,0,N/A,30.5,N/A,,
Krypton (Liquid),2.41,-157,0.25,0.1,N/A,N/A,N/A,N/A,N/A,0,N/A,0,N/A,,
Maleic Anhydride,1.48,53,1.25,0.14,102,477,N/A,N/A,N/A,20,202,13.9,N/A,,
Methane,0.0007,-182,2.2,0.03,-188,537,N/A,N/A,N/A,0,N/A,50,N/A,,
Methanol,0.79,-98,2.5,0.2,11,385,N/A,N/A,N/A,0,N/A,20,N/A,,
Methyl Acetate,0.93,-98,1.95,0.16,-10,454,N/A,N/A,N/A,0,N/A,19.5,N/A,,
Methyl Acrylate,0.95,-75,2.1,0.15,-3,463,N/A,N/A,N/A,5,N/A,25.5,N/A,,
Methyl Ethyl Ketone,0.81,-86,2.2,0.15,-9,404,N/A,N/A,N/A,0,N/A,31.5,N/A,,
Methyl Methacrylate,0.94,-48,1.9,0.19,10,421,N/A,N/A,N/A,5,N/A,26.5,N/A,,
Methyl t-Butyl Ether,0.74,-109,2.15,0.14,-28,435,N/A,N/A,N/A,0,N/A,35.2,N/A,,
Naphthalene,1.16,80,1.35,0.15,79,526,N/A,N/A,N/A,25,218,40.2,N/A,,
Neon (Liquid),1.21,-248,1.03,0.12,N/A,N/A,N/A,N/A,N/A,0,N/A,0,N/A,,
Nitric Acid,1.51,-42,1.75,0.3,N/A,N/A,N/A,N/A,N/A,0,83,0,N/A,,
Nitric Oxide,0.001,-164,1,0.03,N/A,N/A,N/A,N/A,N/A,0,-151,0,N/A,,
Nitrobenzene,1.2,6,1.45,0.16,88,482,N/A,N/A,N/A,15,210,25.5,N/A,,
Nitrogen,0.001,-210,1.04,0.03,N/A,N/A,N/A,N/A,N/A,0,-196,0,N/A,,
Nitrogen Dioxide,1.45,-11,1,0.15,N/A,N/A,N/A,N/A,N/A,0,21,0,N/A,,
Nitrous Oxide,0.002,-91,0.88,0.02,N/A,N/A,N/A,N/A,N/A,0,-88,0,N/A,,
Nonane,0.72,-53,2.2,0.14,31,205,N/A,N/A,N/A,0,N/A,44.4,N/A,,
Octane (n),0.7,-57,2.2,0.13,13,206,N/A,N/A,N/A,0,N/A,44.5,N/A,,
Oxygen,0.001,-218,0.92,0.03,N/A,N/A,N/A,N/A,N/A,0,-183,0,N/A,,
Pentane (n),0.63,-130,2.3,0.12,-49,260,N/A,N/A,N/A,0,N/A,45.3,N/A,,
Phenol,1.07,41,1.45,0.18,79,715,N/A,N/A,N/A,20,182,31.2,N/A,,
Phosgene,1.38,-128,1,0.12,N/A,N/A,N/A,N/A,N/A,0,8,0,N/A,,
Phosphoric Acid,1.88,42,1.15,0.4,N/A,N/A,N/A,N/A,N/A,0,213,0,N/A,,
Phthalic Anhydride,1.53,131,1.15,0.14,152,570,N/A,N/A,N/A,30,285,21.5,N/A,,
